Index,ULM_CollecTRI,random,AUCell_CollecTRI,VIPER_CollecTRI,Consensus_CollecTRI,GSEA_CollecTRI,GSVA_CollecTRI,MDT_CollecTRI,MLM_CollecTRI,ORA_CollecTRI,UDT_CollecTRI,WAGGR_CollecTRI,Zscore_CollecTRI,ULM_TFLink,AUCell_TFLink,VIPER_TFLink,Consensus_TFLink,GSEA_TFLink,GSVA_TFLink,MDT_TFLink,MLM_TFLink,ORA_TFLink,UDT_TFLink,WAGGR_TFLink,Zscore_TFLink,ULM_ChIP-Atlas,AUCell_ChIP-Atlas,VIPER_ChIP-Atlas,Consensus_ChIP-Atlas,GSEA_ChIP-Atlas,GSVA_ChIP-Atlas,MDT_ChIP-Atlas,ORA_ChIP-Atlas,UDT_ChIP-Atlas,Zscore_ChIP-Atlas,pySCENIC,PISCES,hdWGCNA,scMINER,TIGER_DoRothEA,TIGER_CollecTRI,TIGER_ChIP-Atlas,metaTF_Prior,metaTF_PUIC,metaTF_Merge,scRegulate_CollecTRI,scRegulate_TFLink,scRegulate_ChIP-Atlas,MLM_ChIP-Atlas,WAGGR_ChIP-Atlas,UCell_TFLink,UCell_CollecTRI,UCell_ChIP-Atlas,metaTF_AUCell,metaTF_UCell,metaTF_ULM,metaTF_VIPER,pySCENIC_AUCell,pySCENIC_UCell,pySCENIC_ULM,pySCENIC_VIPER,pySCENIC_v9
HOXA13__PRJNA551220,0.0472103004291845,0.0343347639484978,0.0300429184549356,0.0429184549356223,0.03862660944206,0.0429184549356223,0.0042918454935622,0.0128755364806866,0.0300429184549356,0.0042918454935622,0.0085836909871244,0.0515021459227467,0.0515021459227467,,,,,,,,,,,,,0.0042918454935622,0.0,0.0,0.0,0.0171673819742489,0.0042918454935622,0.0171673819742489,0.0,0.0042918454935622,0.0042918454935622,,,,,,,,0.0128755364806866,0.0,0.2575107296137339,,,0.0085836909871244,,0.0042918454935622,,0.0128755364806866,0.0042918454935622,0.223175965665236,0.2060085836909871,0.2446351931330472,0.2403433476394849,,,,,
HOXB9__PRJNA551220,0.0221327967806841,0.0140845070422535,0.028169014084507,0.0160965794768611,0.0301810865191146,0.0221327967806841,0.0160965794768611,0.0181086519114688,0.0321931589537223,0.0201207243460764,0.0201207243460764,0.0201207243460764,0.0221327967806841,,,,,,,,,,,,,,,,,,,,,,,,0.0286885245901639,0.0885311871227364,0.0062111801242236,,,,0.0120724346076458,0.0060362173038229,0.4064386317907444,,,,,,,,,0.3822937625754527,0.3883299798792756,0.4325955734406438,0.4325955734406438,,,,,0.2676056338028169
HOXC13__PRJNA551220,0.05,0.0033333333333333,0.0066666666666666,0.0333333333333333,0.0466666666666666,0.0066666666666666,0.0166666666666666,0.0166666666666666,0.04,0.01,0.0033333333333333,0.0466666666666666,0.0566666666666666,,,,,,,,,,,,,0.0166666666666666,0.0233333333333333,0.0166666666666666,0.01,0.0166666666666666,0.0033333333333333,0.01,0.01,0.0166666666666666,0.0166666666666666,,0.0133779264214046,0.0466666666666666,0.0551724137931034,,,,0.0433333333333333,0.0,0.13,,,,,0.0166666666666666,,0.0466666666666666,,0.2166666666666666,0.2433333333333333,0.1666666666666666,0.1433333333333333,,,,,0.2366666666666666
HOXD13__exp8,0.1710526315789473,0.0230263157894736,0.1085526315789473,0.2171052631578947,0.1381578947368421,0.125,0.1677631578947368,0.0460526315789473,0.1644736842105263,0.0328947368421052,0.1085526315789473,0.1710526315789473,0.1743421052631578,,,,,,,,,,,,,0.0394736842105263,0.0493421052631578,0.0460526315789473,0.0493421052631578,0.0460526315789473,0.0625,0.0296052631578947,0.0296052631578947,0.0394736842105263,0.0394736842105263,,0.0594059405940594,,0.5928571428571429,0.0460526315789473,0.0789473684210526,0.0296052631578947,0.0296052631578947,0.0230263157894736,0.1907894736842105,,,,,0.0460526315789473,,0.1085526315789473,,0.7171052631578947,0.7203947368421053,0.375,0.1743421052631578,,,,,
HSF1__exp7,0.0602910602910602,0.1268191268191268,0.0893970893970894,0.106029106029106,0.0623700623700623,0.1247401247401247,0.0561330561330561,0.0935550935550935,0.0748440748440748,0.1122661122661122,0.0561330561330561,0.054054054054054,0.0498960498960499,0.0623700623700623,0.0831600831600831,0.0706860706860706,0.0644490644490644,0.0873180873180873,0.0706860706860706,0.1018711018711018,,0.1413721413721413,0.0623700623700623,0.0582120582120582,0.0623700623700623,0.0727650727650727,0.0623700623700623,0.0727650727650727,0.054054054054054,0.1288981288981289,0.0873180873180873,0.0831600831600831,0.1018711018711018,0.0727650727650727,0.0727650727650727,0.1309771309771309,0.15,0.1226611226611226,0.1282608695652174,0.079002079002079,0.0893970893970894,0.0748440748440748,0.0748440748440748,0.1309771309771309,0.0706860706860706,0.1081081081081081,0.1268191268191268,0.1351351351351351,,0.0748440748440748,0.079002079002079,0.0706860706860706,0.0623700623700623,0.0665280665280665,0.0831600831600831,0.0727650727650727,0.079002079002079,,,,,0.106029106029106
HSF1__exp8,0.0582750582750582,0.0769230769230769,0.0699300699300699,0.0559440559440559,0.0979020979020979,0.0396270396270396,0.0699300699300699,0.0466200466200466,0.0675990675990676,0.0652680652680652,0.0559440559440559,0.0652680652680652,0.0629370629370629,0.0839160839160839,0.0489510489510489,0.0815850815850815,0.0652680652680652,0.0606060606060606,0.0792540792540792,0.0675990675990676,,0.0675990675990676,0.0839160839160839,0.0862470862470862,0.0839160839160839,0.0722610722610722,0.0979020979020979,0.0582750582750582,0.0862470862470862,0.0722610722610722,0.0699300699300699,0.0722610722610722,0.0582750582750582,0.0722610722610722,0.0722610722610722,0.0652680652680652,0.0279720279720279,0.0815850815850815,0.0481927710843373,0.0629370629370629,0.0745920745920745,0.0745920745920745,0.0536130536130536,0.0419580419580419,0.0629370629370629,0.0442890442890442,0.0955710955710955,0.0396270396270396,,0.0769230769230769,0.0582750582750582,0.0629370629370629,0.0862470862470862,0.0489510489510489,0.0606060606060606,0.0629370629370629,0.0652680652680652,0.0582750582750582,0.0675990675990676,0.0815850815850815,0.0769230769230769,0.1561771561771562
IKZF3__PRJNA551220,0.0262697022767075,0.010507880910683,0.0122591943957968,0.0245183887915936,0.0140105078809106,0.031523642732049,0.0035026269702276,0.0140105078809106,0.0175131348511383,0.0227670753064798,0.0122591943957968,0.0245183887915936,0.0280210157618213,,,,,,,,,,,,,0.0052539404553415,0.0245183887915936,0.0017513134851138,0.021015761821366,0.0087565674255691,0.0017513134851138,0.0262697022767075,0.0192644483362521,0.0052539404553415,0.0052539404553415,,0.0429338103756708,,0.0353159851301115,,,,0.0350262697022767,0.0087565674255691,0.1768826619964973,,,0.0227670753064798,,0.0070052539404553,,0.021015761821366,0.0140105078809106,0.1366024518388791,0.1786339754816112,0.201401050788091,0.1768826619964973,,,,,
IRF1__PRJNA551220,0.181578947368421,0.0157894736842105,0.1105263157894736,0.2342105263157894,0.2578947368421053,0.0026315789473684,0.2,0.0421052631578947,0.1605263157894736,0.181578947368421,0.0105263157894736,0.181578947368421,0.1421052631578947,0.5,0.35,0.4710526315789474,0.5184210526315789,0.0078947368421052,0.2342105263157894,0.0342105263157894,,0.1526315789473684,0.1421052631578947,0.5105263157894737,0.5,0.6473684210526316,0.5,0.6552631578947369,0.6,0.0473684210526315,0.4052631578947368,0.031578947368421,0.0578947368421052,0.6473684210526316,0.6473684210526316,0.9,0.0828402366863905,,0.010752688172043,,,,0.1236842105263157,0.031578947368421,0.7684210526315789,0.0289473684210526,0.0289473684210526,0.2631578947368421,,0.6394736842105263,0.4342105263157895,0.0973684210526315,0.4973684210526315,0.6973684210526315,0.7947368421052632,0.8105263157894737,0.7973684210526316,0.8973684210526316,0.8763157894736842,0.9552631578947368,0.7894736842105263,0.8973684210526316
IRF1__exp8,0.0943396226415094,0.0566037735849056,0.0660377358490566,0.110062893081761,0.1415094339622641,0.0314465408805031,0.160377358490566,0.0471698113207547,0.1289308176100629,0.0471698113207547,0.0188679245283018,0.0943396226415094,0.0723270440251572,0.320754716981132,0.1383647798742138,0.330188679245283,0.2138364779874214,0.0251572327044025,0.2672955974842767,0.040880503144654,,0.0691823899371069,0.2955974842767295,0.320754716981132,0.320754716981132,0.4842767295597484,0.2578616352201258,0.5094339622641509,0.3805031446540881,0.050314465408805,0.4119496855345912,0.0786163522012578,0.0660377358490566,0.4842767295597484,0.4842767295597484,0.60062893081761,0.0911949685534591,,0.0293159609120521,0.1415094339622641,0.5943396226415094,0.7421383647798742,0.1037735849056603,0.0345911949685534,0.6666666666666666,0.0597484276729559,0.0440251572327044,0.0188679245283018,,0.4685534591194968,0.1729559748427672,0.0377358490566037,0.3364779874213836,0.4276729559748428,0.5691823899371069,0.6226415094339622,0.660377358490566,0.2075471698113207,0.3364779874213836,0.7515723270440252,0.6949685534591195,0.6383647798742138
ISL2__PRJNA551220,,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0067114093959731,0.0134228187919463,0.0067114093959731,0.0,0.0,0.0067114093959731,0.0,0.0,,0.0067567567567567,0.0067114093959731,0.0,,,,0.0,0.0,0.0201342281879194,,,0.0201342281879194,,0.0,,,0.0067114093959731,0.0134228187919463,0.0067114093959731,0.0134228187919463,0.0201342281879194,,,,,
