Index,ULM_CollecTRI,random,AUCell_CollecTRI,VIPER_CollecTRI,Consensus_CollecTRI,GSEA_CollecTRI,GSVA_CollecTRI,MDT_CollecTRI,MLM_CollecTRI,ORA_CollecTRI,UDT_CollecTRI,WAGGR_CollecTRI,Zscore_CollecTRI,ULM_TFLink,AUCell_TFLink,VIPER_TFLink,Consensus_TFLink,GSEA_TFLink,GSVA_TFLink,MDT_TFLink,MLM_TFLink,ORA_TFLink,UDT_TFLink,WAGGR_TFLink,Zscore_TFLink,ULM_ChIP-Atlas,AUCell_ChIP-Atlas,VIPER_ChIP-Atlas,Consensus_ChIP-Atlas,GSEA_ChIP-Atlas,GSVA_ChIP-Atlas,MDT_ChIP-Atlas,ORA_ChIP-Atlas,UDT_ChIP-Atlas,Zscore_ChIP-Atlas,pySCENIC,PISCES,hdWGCNA,scMINER,TIGER_DoRothEA,TIGER_CollecTRI,TIGER_ChIP-Atlas,metaTF_Prior,metaTF_PUIC,metaTF_Merge,scRegulate_CollecTRI,scRegulate_TFLink,scRegulate_ChIP-Atlas,MLM_ChIP-Atlas,WAGGR_ChIP-Atlas,UCell_TFLink,UCell_CollecTRI,UCell_ChIP-Atlas,metaTF_AUCell,metaTF_UCell,metaTF_ULM,metaTF_VIPER,pySCENIC_AUCell,pySCENIC_UCell,pySCENIC_ULM,pySCENIC_VIPER,pySCENIC_v9
ADNP__PRJNA595864,,0.4627280578646227,,,,,,,,,,,,,,,,,,,,,,,,0.5268451545575588,0.5396649753499586,0.5097160747058189,0.5495249919032712,0.5157256468386773,0.5076738997445032,0.4719763215660873,0.523417539314117,0.5268451545575588,0.5268451545575588,,0.4684030974170141,,0.5108243364822311,0.5366871783799345,0.5038864298823276,0.5132786354312857,0.4787775738601605,0.4596063190471049,0.5181096836877901,,,0.5709183489870093,,0.5289593004426212,,,0.5135440282126021,0.4935001259491166,0.5085195580985282,0.5175878944906258,0.5201518586491057,,,,,
AHR__PRJNA551220,0.4622277743385958,0.5020130334696238,0.5296533675356883,0.4921256121022956,0.4929003547505811,0.4688544188132721,0.5109045954471821,0.5018362142144888,0.487293293842464,0.4410389335982533,0.5325970189089102,0.4666397298409368,0.4767477119143557,0.4846298843075691,0.5054444205555164,0.4602125167273981,0.4804623990332397,0.6052817802029159,0.4650290806510804,0.5796329795712597,,0.5,0.5257084817638925,0.486560624538954,0.4846298843075691,0.6390796502166685,0.6549964413734817,0.5854079631682154,0.6332787183013491,0.5339100038181097,0.5491133088924887,0.52583257032921,0.5203229082875223,0.6417058053801985,0.6390796502166685,,0.4080156210775223,,0.7319313756952441,,,,0.5060798763377284,0.2999577413100935,0.9203521928182468,0.3429612406261699,0.5814526980690744,0.5034759625899387,,0.6379416311112923,0.4828468641457257,0.428417671546186,0.5873472292756341,0.7333855697694676,0.7602585749924937,0.9262828663253846,0.9181803185712114,,,,,
ASCL1__exp8,0.6522574211707839,0.5436821189450467,0.6271632289154259,0.6007746606868298,0.6405908445619016,0.5455856130233381,0.6112033521144749,0.6004406281776071,0.5631395126072711,0.4909197192162025,0.6574570301562583,0.653686883820546,0.6541609152490753,0.5474055989743236,0.4982291364768413,0.5623903955829113,0.5398137277536805,0.5019452481419442,0.5515011813943892,0.4682865605949708,,0.5,0.4640890491371645,0.5582493749171059,0.5474055989743236,0.5188458194357798,0.5057301312060047,0.5083802861872646,0.5530816955097189,0.4909369120659419,0.4878127256561528,0.5318657189312925,0.4597429423351821,0.5188458194357798,0.5188458194357798,0.5714117294533165,,0.5705275257524328,,0.4748714220451632,0.6257116611731418,0.5505469782338522,0.5875484469944442,0.4107691098524854,0.7005791534240788,0.5469585848810992,,0.4843667873440977,,0.5093799275935413,,0.6103940601160271,0.4414239609378454,0.6441915185216115,0.66741291821607,0.7096029434158755,0.6983686441718695,0.5563409685960319,0.5576709583294445,0.6346052767311972,0.5731678562481273,0.5504487333781986
ASCL1__pilot_14,0.5926925007169487,0.4816393927444795,0.6103193558216231,0.5749412998279323,0.5967656653283626,0.478157710782908,0.6068499964152566,0.5311357363062805,0.5745066496988815,0.4949712772440492,0.6017977487811872,0.5916641274734729,0.600722325781474,0.592757474189848,0.5479481825351304,0.608501218812733,0.6051225982219672,0.5499141902064812,0.6050441819615715,0.5271689937625466,,0.5,0.4762241898480069,0.593792568827072,0.592757474189848,0.6067267708632061,0.6424610607255521,0.5640391991683396,0.6347527423286492,0.4960186944364783,0.4872405542013192,0.5207691066819615,0.4871162084169773,0.6067267708632061,0.6067267708632061,,,0.549024725767135,,0.4788410524806423,0.6694642601089762,0.7790140163464296,0.56891220963579,0.3897153713794092,0.4749045562087754,0.2586605158445655,,0.7468162998279324,,0.6050038535990823,0.5472513980498996,0.513097755950674,0.5688069078004014,0.4956994282334384,0.4962315385718383,0.4769164934040723,0.4934107936621738,,,,,
ASCL3__pilot_14,,0.4917015489767855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.4832374450963825,,,,,0.5131491142926474,0.5177356325325568,,,,,,,,,0.4924990394726199,0.510618882957211,0.5150019210547602,0.5138107407182723,,,,,
ASCL4__pilot_14,,0.5045806835246571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5475139307859895,,0.5741656526942267,,0.4877042158414045,,,0.4907101319277169,0.6156849356487033,,,,,,,,,0.5797273258685157,0.5770527408512311,0.6127281523064674,0.6092019330585259,,,,,
ATF4__exp7,0.55257583724737,0.5017245528194433,0.5308562753818229,0.5573291266721924,0.5470531090969047,0.4998410618848574,0.5512300621789673,0.4777679741183391,0.5246235246235247,0.5252265982192988,0.5047785412748915,0.5516935078978874,0.5549198030949857,0.5058688270367102,0.4995736893547112,0.5175173569334153,0.501445297065735,0.4761221476549944,0.5127343594496878,0.4664789117343861,,0.5090995784426442,0.5174698240391671,0.5057559364128708,0.5058688270367102,0.5454340198865746,0.5288361273762734,0.5456687135519253,0.5438357263174781,0.5253751385138246,0.5457132756402829,0.5350688781345716,0.4675736537050406,0.5454340198865746,0.5454340198865746,0.5564438265168192,0.5184767395709302,0.5282033457215939,0.5637358306868495,0.4777857989536821,0.5505051855416818,0.542406768684141,0.558315434227843,0.4847137182903606,0.6044134292309474,0.4631352697046128,0.4457575406480516,0.473905926460671,,0.5468748607434739,0.5022726665062431,0.5159101509466473,0.5622799746887338,0.5984435947939597,0.6154930497996192,0.6086052363424626,0.6041579399243633,0.5554753437965118,0.5784248193007318,0.5645511557920316,0.5205416373299585,0.5228558951186689
ATF5__K562_essential,0.6472223161081849,0.5192162731709464,0.7762372182995357,0.5653353287812178,0.6523322452168596,0.5519171469916186,0.6913228671882183,0.633887452651999,0.6447180499737075,0.4746476459819734,0.6510290207187542,0.6418978029898706,0.6442307163254414,0.4994941948344206,0.4762888599458116,0.5088439266830107,0.499715067020167,0.4463881895476365,0.5023808606783842,0.530803023669481,,0.4987010986229681,0.4976910603358357,0.4995012690325405,0.4994941948344206,0.6583178028483866,0.6491225243254162,0.4976902743138225,0.6265357887613,0.4993935840167139,0.6487982902449166,0.4886793179529786,0.4751844990170794,0.6482975942224237,0.6583178028483866,0.5105550966060356,0.3519499908188763,,0.3641992507971889,0.5029691981553636,0.6191754786284543,0.45558071699356,0.5458042537939317,0.4575976494797713,0.4542649161432415,0.2570936521648225,,0.4458305069291771,0.4599462832556089,0.6570695998912146,,0.5447714208684129,0.6254550084929678,0.4939393772661997,0.4361467157249206,0.4517213489080975,0.4608871516055678,0.5122375767255738,0.5514003375178526,0.6085751857566524,0.5777422932506648,0.4295594582421875
ATF5__RPE1_essential,0.6506707745889286,0.5195432169049932,0.7193154951274238,0.5821506312581629,0.6946344730585045,0.6219242490204615,0.6433448310505341,0.6422785573155622,0.6944134489802753,0.5988714376611634,0.6394521281939654,0.6492321087706372,0.6468115602290613,0.5515702756103279,0.5317082482167375,0.5394333746358126,0.5619905562439302,0.5244867887880513,0.5416328990991595,0.6432845517564717,0.4456702722614782,0.498911623857205,0.4717832624493486,0.5483888684236965,0.5515702756103279,0.8509025149861023,0.944357523190784,0.7331757141421922,0.8314376611633902,0.6189906567094204,0.823316030943371,0.3935300224372928,0.5456347744549747,0.3570128260942366,0.8509025149861023,,0.6066815144766147,,0.4543498413832401,0.0940785640132614,0.616199055624393,0.6083011285623388,0.6524362881350256,0.4695623053481129,0.6504899367067413,0.6573457017514484,,0.4462516325642142,,0.8512280231740397,,0.4729988948796089,0.8041813736981347,0.839633635846087,0.6397890224707813,0.7234761059576036,0.492712233347845,,,,,0.3607769331234721
ATF5__exp8,0.5903411600704463,0.4955784576375224,0.5597230906910973,0.5989117527263548,0.570125116884756,0.5327521125306195,0.5334534210662184,0.5112316928354664,0.5906409013463977,0.4784932049082993,0.5856299156135087,0.5885183315454029,0.5916032286007675,0.4979390994567369,0.4933354176586334,0.4969043466787519,0.5004818807115772,0.5189439354738781,0.5100678648668804,0.5015682635658025,,0.5,0.4793895603985841,0.4990261993953545,0.4979390994567369,0.4594603509697849,0.4623709965178382,0.4817774514247033,0.4806616681103965,0.4345689175467682,0.4615140806691258,0.5056807425552299,0.4594797122483751,0.4594603509697849,0.4594603509697849,0.5959831800684958,0.5610453943103656,,0.5577330774248582,0.4904885926214884,0.5956447162353643,0.5241600073429442,0.4328608225244812,0.4190956705312735,0.8748910031723814,0.4937886149945214,,0.4409624419878727,,0.4613376779086376,0.4866486057011078,0.5703983260381947,0.4470232392709833,0.8680084271757774,0.8743617948909171,0.9068693816437868,0.8763237377880528,0.5691893217528985,0.5739005662098361,0.6103764979892954,0.5326761015850433,0.6838955753024663
ATF6__UPR_epistasis,0.6568708375043661,0.4852598417558229,0.6516195873095786,0.6208492822199567,0.6515458537633798,0.4889133459391214,0.6416781030323861,0.6436389414594671,0.6723278419264276,0.4511794719117004,0.6527420376829991,0.6584762495745338,0.6596768937464753,0.6547845544807277,0.6459596664957833,0.6178879534438864,0.658826936913355,0.4811656088899519,0.6550948207828802,0.6746647353774112,0.6819901422848367,0.4374523484761687,0.654676393361918,0.65672671560121,0.6547845544807277,0.4796834112901809,0.4407194833020698,0.5082976025307472,0.4838434328778022,0.510678540973411,0.4910001864943003,0.4819554916996098,0.4677215720939853,0.4787364439690559,0.4796834112901809,0.6970947867734563,0.6308400408428042,0.5848052862910521,0.5050657455211486,0.6470883890990319,0.7043925958696392,0.4913871133832379,0.5141569802530691,0.5804198825782823,0.6949940079297712,0.4894526183214342,0.500147885241053,0.2433910908132461,0.5024778095477833,0.4764090285542566,0.5858849461187581,0.5934956697919097,0.4669682076002142,0.5018738635068009,0.5422976878330729,0.7106966049953153,0.6967358758444163,0.6407137128506282,0.6110664156659673,0.7135542329048983,0.575818017245008,0.7196993455416013
