Index,ULM_CollecTRI,random,AUCell_CollecTRI,VIPER_CollecTRI,Consensus_CollecTRI,GSEA_CollecTRI,GSVA_CollecTRI,MDT_CollecTRI,MLM_CollecTRI,ORA_CollecTRI,UDT_CollecTRI,WAGGR_CollecTRI,Zscore_CollecTRI,ULM_TFLink,AUCell_TFLink,VIPER_TFLink,Consensus_TFLink,GSEA_TFLink,GSVA_TFLink,MDT_TFLink,MLM_TFLink,ORA_TFLink,UDT_TFLink,WAGGR_TFLink,Zscore_TFLink,ULM_ChIP-Atlas,AUCell_ChIP-Atlas,VIPER_ChIP-Atlas,Consensus_ChIP-Atlas,GSEA_ChIP-Atlas,GSVA_ChIP-Atlas,MDT_ChIP-Atlas,ORA_ChIP-Atlas,UDT_ChIP-Atlas,Zscore_ChIP-Atlas,pySCENIC,PISCES,hdWGCNA,scMINER,TIGER_DoRothEA,TIGER_CollecTRI,TIGER_ChIP-Atlas,metaTF_Prior,metaTF_PUIC,metaTF_Merge,scRegulate_CollecTRI,scRegulate_TFLink,scRegulate_ChIP-Atlas,MLM_ChIP-Atlas,WAGGR_ChIP-Atlas,UCell_TFLink,UCell_CollecTRI,UCell_ChIP-Atlas,metaTF_AUCell,metaTF_UCell,metaTF_ULM,metaTF_VIPER,pySCENIC_AUCell,pySCENIC_UCell,pySCENIC_ULM,pySCENIC_VIPER,pySCENIC_v9
ATF6__UPR_epistasis,0.3848314386484354,0.5192277683804483,0.3394468220574882,0.3752338625068806,0.3639755293173018,0.489084325370377,0.3698077818778316,0.2895754954435037,0.3412455834683319,0.5503002379007027,0.3033116342382551,0.3832083191539078,0.3986020785338918,0.3698484945042781,0.3453835601275906,0.4207136891604979,0.3364783776803592,0.5234905631899002,0.3353782270804754,0.2868340818605961,0.3392554194156456,0.6968112403191778,0.2998614749397097,0.3682619968404211,0.3699826592115811,0.4786383809573082,0.545907292395385,0.4825051343016338,0.5043818705728598,0.4865552153932324,0.4935902771060759,0.5435982625478283,0.524027181993841,0.4602696155066031,0.4786271338562485,0.1874518036157998,0.4380112256251941,0.4239051449374419,0.4813656725741108,0.3219091040529978,0.1988655200365199,0.5227882294997853,0.4780705499660426,0.2964684917238856,0.2900966203951167,0.401436064205596,0.4383836003770028,0.7095895659618953,0.4953358271905416,0.4822082108336576,0.4611552443786185,0.4390288588487059,0.5303394514219488,0.3504516231309317,0.3308781911790751,0.2955125021519132,0.2868144375734592,0.3338478778748321,0.3926840671777479,0.2755757085500976,0.4241281809613572,0.1718546167241949
BACH2__exp8,0.4653778742773433,0.4901152536811451,0.5191670808590787,0.474177937060193,0.531064430899626,0.5575535616187511,0.5221126428963822,0.5075627174510162,0.4834802626415884,0.4074711591283648,0.4500013079760379,0.4615167290135245,0.4715829126010411,,,,,,,,,,,,,0.5766548153329059,0.569501272561248,0.5567756600804337,0.5711837733869557,0.539344485244118,0.5461172310621515,0.5561306366691923,0.471453828369373,0.5688562491500069,0.5765693303025005,0.4821765286881566,0.4739548985694792,0.5061021957656142,0.5208031734347524,0.4934246954595792,0.5138930836605256,0.5648062015503876,0.5320807392724531,0.4578352825806127,0.4795660102497458,,,0.5623474525881604,,0.5804977560179518,,0.3912240098547911,0.5677098613214503,0.5648031465994577,0.5100155717637674,0.4617558330469316,0.4606187124230427,0.5111532985287138,0.5025425452573056,0.4877618821615025,0.4739987080103359,0.497641606168738
BHLHE40__pilot,0.4732459934438171,0.5183977643223102,0.3891026224731378,0.4724947641595337,0.4589498725186669,0.5875694317974868,0.4300730741212893,0.5457453105081042,0.4706508377344746,0.4196526133673283,0.569898470224003,0.4741508832635221,0.4680215352394828,,,,,,,,,,,,,0.5910350982498263,0.5690592026284197,0.5739085107727301,0.584420610349403,0.5575796107916852,0.5749233904087951,0.5051375813483288,0.4871817147911796,0.6021316421305364,0.5910390471978265,0.5737348178137652,0.534368954136793,0.4924431009957326,0.5121129486277269,0.4608495352186437,0.5033158951595857,0.4285084340280594,0.4984502055222947,0.5508638539708647,0.4433297239357746,,,0.4535040766273366,0.5824856258292791,0.5926186263979276,,0.4153223543934463,0.5641287296708926,0.4472826660568533,0.4420889916971574,0.4117625070363073,0.4100408105826063,0.5351747424115846,0.4683583959899749,0.4508145363408521,0.4503911806543386,0.3296023521192361
CDC5L__RPE1_essential,,0.4810313936277946,,,,,,,,,,,,,,,,,,,,,,,,0.5029087963474356,0.6006112154350307,0.5017121396222247,0.5227548878824699,0.4881807135756102,0.4921204757170735,0.4922861666482565,0.316506498766523,0.4043963327073898,0.5028535660370412,,0.1359375645207911,,0.0861460957178841,0.273018648018648,0.5260138146167558,0.52,0.676576928079074,0.5222502099076407,0.643681601969198,,,0.5605281607852302,,0.5034242792444493,,,0.5377195939618684,0.4475214873672457,0.6039443275947132,0.5814182960712524,0.5861052686245488,,,,,
CDX2__extend_61,0.3675284870620147,0.4919679947612908,0.6064033148581254,0.4187624814446972,0.4263981887888593,0.6031194267345871,0.4644485737780198,0.5888465276220378,0.5041435726566922,,0.6847253815183845,0.3679770181227907,0.3685483612597315,0.4074037074037074,0.4424575424575425,0.4196692196692196,0.4087579087579088,0.5486735486735487,0.4114885114885115,0.4141192141192141,,,0.4299478299478299,0.4040848040848041,0.4074148074148074,0.5655703634427038,0.5638557659834256,0.4842785268317183,0.5880593008252583,0.5440296504126292,0.5516933814806154,0.6141116566648481,,0.5754336286251179,0.565592012400523,0.3182458567073952,0.4122636139903642,0.2501872353173468,0.1194613781378707,0.4966441226318311,0.5034257147464695,0.5594653573376978,0.3956776556776556,0.5022915541932974,0.2851283162124708,0.6114347499889669,0.2003205128205128,0.5698280080302551,,0.5674538227729717,0.4539537290466658,0.3698133493355336,0.5541979079885218,0.2074238081654645,0.2266579732587149,0.3004681762407349,0.2821893804588489,0.2884217232043319,0.2867494824016563,0.3099750491054838,0.3141423793597707,0.38076820758385
CEBPA__PRJNA551220,0.0967387944358578,0.4803030303030303,0.296543019062339,0.0868675940236991,0.1147810407006697,0.6160484286450283,0.46854714064915,0.5616280267903142,0.2145749613601236,0.3018907779495106,0.4544152498712004,0.0959247810407006,0.0892735703245749,0.4360745614035087,0.4017653508771929,0.4219298245614035,0.3779824561403508,0.628015350877193,0.5703289473684211,0.4663267543859649,,0.4251425438596491,0.4217324561403509,0.4280482456140351,0.436063596491228,0.1329240456513183,0.1433805588351042,0.151625344352617,0.068142463597009,0.5028571428571429,0.1815859897678079,0.3078394332939788,0.1984809130263675,0.1334750098386462,0.132939787485242,0.0150592216582064,0.0493552522434205,0.0291128337639965,0.0165982388849873,,,,0.4889924433249369,0.5870113357843137,0.1762255285826155,0.371837899543379,0.399821029082774,0.0705985037406483,,0.1317827626918536,0.5123476005188067,0.195651376146789,0.2219534697152025,0.0954545454545454,0.0725768171222716,0.0520300911210002,0.0544522144522144,0.0214207650273224,0.0222222222222222,0.0129690346083788,0.0316098484848484,0.0167676767676767
CEBPB__PRJNA551220,0.4073824437446011,0.509650750252254,0.4938544196658571,0.507218587426836,0.3959357435319364,0.5651570967604482,0.4979605117895201,0.522263928755428,0.3941189914508062,0.4466808443055087,0.3834199098983936,0.4032221202155311,0.4062164685283533,0.3768549663632766,0.4047041946972695,0.3583630127951457,0.386657433056325,0.6074561403508771,0.3808122279382667,0.5648826012399419,,0.5164803456008442,0.4499406410763751,0.3773578683550982,0.3768549663632766,0.3725370095841729,0.356540702405364,0.4247927966314842,0.3252996718478605,0.5288102191724885,0.4082549940376324,0.4753175737454616,0.3800587655679932,0.3703384790192719,0.3725399685755119,0.2118112540233833,0.2924662470880472,0.4487122198260509,0.488058498675596,,,,0.2922714005837431,0.1416984556980687,0.3098348847843964,,0.3416258767724681,0.2905143157144732,,0.3760345373469091,0.401850930829018,0.3470235221080223,0.4150719759688029,0.3274173991877341,0.2877186609244025,0.2407879202137575,0.2186123286601755,0.2076776641056192,0.1704123697221194,0.1438432145938617,0.1275774663932558,0.183825364276492
CEBPB__exp8,0.4967655966081163,0.4313390313390313,0.5164869775893398,0.4594306480920654,0.5242398546335554,0.5023379769836462,0.5100181708055723,0.4478740157480315,0.5609448818897639,0.4488673531193216,0.5225439127801332,0.4990430042398546,0.4954330708661417,0.4656547465912014,0.4760483663493696,0.4332904553640339,0.4599434010805248,0.5799845639310522,0.4557756624646257,0.562541806020067,,0.3917159763313609,0.5204527913558014,0.4662207357859532,0.4656547465912014,0.4174718848403059,0.4639136302294196,0.3995501574448942,0.4582456140350877,0.4643634727845254,0.4305173189383716,0.4345299145299145,0.5501934322986954,0.406693657219973,0.4173819163292848,0.4297297297297297,0.5009891481801594,0.4667984971326874,0.4806119806119805,0.4577564102564102,0.5861888111888112,0.5227282051282052,0.5175436328377505,0.626468233753002,0.4373938364474642,0.512174875484228,0.3730488489612577,0.4011167805911235,,0.4322447143499775,0.4891456369717239,0.474675885911841,0.4189094914631908,0.5018960605167502,0.4802927596031044,0.4102858826996758,0.4125454366833677,0.4929356357927786,0.4773417059131345,0.478283621140764,0.4898504273504274,0.5018993352326685
CEBPE__PRJNA551220,0.2208660097755313,0.5031611074776542,0.1918428163188151,0.2186834325871164,0.1813318168604882,0.5457777297702575,0.3057228317588808,0.4415334590353771,0.2312642268609488,0.1670291057946312,0.1531521084744039,0.2202671512602239,0.2209613188230603,0.3185177421972197,0.3666427760047601,0.3435184183480283,0.3258336939470979,0.3954028506518093,0.3656657380862227,0.402093362903662,,0.8864100448964137,0.3513448639584573,0.3180748634175366,0.3185143614431763,0.353611258404307,0.436900201545628,0.3740946524278301,0.3973700783006585,0.3541415139098032,0.3262636643931608,0.4213262211954168,0.4027114621340539,0.340358510964883,0.3536525139813937,0.0554880243738294,0.041521396683465,0.5697501799225072,0.058283842480135,,,,0.4672177335497561,0.4817135262378332,0.0280164278913595,0.0742267242957102,0.4379798174882913,,,0.3533746455357219,0.3507824090921815,0.4860405253778628,0.4003237842938645,0.0428845190127073,0.0340535853943309,0.0200989331139756,0.0261635029457135,0.065708557275959,0.0599014933252461,0.035038947764505,0.2900588620013081,0.0397752299088373
CLOCK__RPE1_essential,0.5711708658155387,0.5209580838323353,0.5657251534666515,0.5353933642149663,0.584562949572553,0.5868451775693895,0.6056453131472903,0.5343689978533499,0.5541445411064663,0.5116032086769857,0.5512823409784205,0.5710541181787369,0.5857605543629721,0.4228775650280466,0.5757891331960585,0.4199348338895332,0.4360527955945816,0.5229462024567466,0.4614013080558251,0.5560815128636009,0.3984047714846986,0.5629294770143508,0.583852058728393,0.4264435555765938,0.4228854543876673,0.5023876912032557,0.4348605340958423,0.5163839999223909,0.5278361866788901,0.4633964149465346,0.5211593823289024,0.5176281701481605,0.5509976401995523,0.5353327367136929,0.5023876912032557,0.6015469061876247,0.4090961134125778,0.6439683447176,0.4432174233581126,0.482310105064596,0.6210446753551719,0.482315369261477,0.4494547385914865,0.2970004575232406,0.4428705706041265,0.654193834553116,,0.5130920677924357,,0.4985654450515737,0.4292603981226736,0.5866564742854716,0.4587240845873148,0.3990237177743912,0.4464387420531687,0.393748920325587,0.4087044420157115,0.5339868208787903,0.4061739534629371,0.3388975473710114,0.4169469280616849,0.3297287777386403
CREB1__exp7,0.5083615391466999,0.5016708183972295,0.5164966895282206,0.5271295389091772,0.5041195332680146,0.4616549389863721,0.5293748701048069,0.5297125976069594,0.4931341112199757,0.5098015201448888,0.5393767999762478,0.5074374276298209,0.5051030254446127,0.5079375019569778,0.5118044900898644,0.4856905783260794,0.4810486269843754,0.4447662585715627,0.5047828537433071,0.5203525691204559,,0.4924460656918307,0.4943639039358737,0.5065989291417478,0.5079609856905783,0.4615967851997877,0.4623549927970278,0.4675866252179847,0.4389399174636872,0.5015597413428939,0.4483985572392578,0.4864551628521603,0.4799102065574125,0.4683827431950868,0.461724055760753,0.4833798696981785,0.4935054526719524,0.4865967231298962,0.5280426255781586,0.4772008905940938,0.5654006433109917,0.4802481720592492,0.4803490412187072,0.7668427619885456,0.4482650486428144,0.4867163608562691,0.3335779816513761,0.5051734841691384,,0.4475509894609144,0.507054929741029,0.4345752435815376,0.4607825798607273,0.4428584509413564,0.4836126585419165,0.4315338173526232,0.4292299012860577,0.5059633027522936,0.5162249405368672,0.4848793747876317,0.4899979306063323,0.4686797496810255
CREB1__exp8,0.4796778811739441,0.5396464646464646,0.4789262705798139,0.4908518253400143,0.4825125268432355,0.5731710808876163,0.4706227630637079,0.4726270579813886,0.4941159627773801,0.4061703650680028,0.460336435218325,0.4796277738010022,0.4807874015748031,0.5050623289753724,0.4870325326847066,0.521435086652478,0.5295378534508969,0.5621921556704165,0.4947400425661295,0.4732289449680754,,0.4389784128914564,0.5337944664031621,0.503724536333232,0.5050471267862572,0.461812865497076,0.4992503987240829,0.4845401382243487,0.4773684210526316,0.4661350345560872,0.4843274853801169,0.4850877192982456,0.4859011164274322,0.4578149920255184,0.4617012227538543,0.5321560196560197,0.4812280104414936,0.4911661603178313,0.4633229609306164,0.5572585227272727,0.4504796340023612,0.4947757575757576,0.4771925133689839,0.4148920615808033,0.4760718382563808,0.5350392413342053,0.4032183145321831,0.4705142792126521,,0.4476289207868155,0.4993352497305067,0.5287623425263874,0.4901876762855283,0.4847788227098572,0.4426274236619064,0.4698101706722396,0.4805439451991176,0.5018552875695732,0.4879097093382807,0.4636363636363636,0.4664457070707071,0.5193602693602694
CREB1__pilot,0.5720556196334743,0.4463290724352671,0.4733435858003332,0.5551710880430604,0.5307574009996155,0.4960271690375497,0.5384147122901448,0.4395745226195053,0.5458157119056773,0.4222094066384724,0.5717993079584774,0.5721517365115981,0.5721517365115981,0.5648148148148148,0.5556236383442266,0.5125272331154684,0.5581427015250545,0.465754357298475,0.5443899782135077,0.4980255991285403,,0.4747412854030501,0.5535130718954249,0.5674019607843137,0.5648148148148148,0.491307634164777,0.573318216175359,0.4853719265483971,0.5054910853230181,0.4817037926281624,0.4927526566182028,0.5423502734427105,0.5008670134720555,0.5014450224534258,0.4913965586234494,0.5192782526115859,0.5226426138782461,0.5125125125125125,0.4931377551020408,0.5100884466556108,0.6365089989587981,0.5473948524795982,0.5040243979123435,0.4378513558201058,0.5131923278224192,0.3203926818384649,0.320679012345679,0.3494495755201044,0.5191632208438931,0.5026677337601707,0.5795772187281621,0.5031982942430704,0.5254122735874561,0.4853807684690037,0.5046172509407804,0.4875099029510794,0.4906788472964943,0.5400744660003919,0.5758377425044091,0.5283166764648246,0.5482482482482482,0.5092592592592593
CREB3__PRJNA524331,0.3847948429346157,0.5043185864046944,0.4895528496879157,0.3109587639414714,0.3775196971247314,0.5998465159111839,0.3213240560728538,0.4405197994474573,0.4077049012585695,0.4545073160749002,0.3730481940038883,0.38391486749207,0.3865445615471196,,,,,,,,,,,,,0.5391328896955031,0.5541197822141561,0.5175317604355717,0.5329219600725953,0.4467674934462593,0.5330994152046784,0.4578503730590845,0.5377213147812059,0.5411574914297237,0.5391570881226053,,0.494257770891837,0.5205915999346299,0.4954750485326025,0.5295090973725882,0.447131246092435,0.4922958595051916,0.5059561128526645,0.5492817296297366,0.4114628335035216,0.4601077586206897,,0.5449816034910584,,0.5444565436579956,,0.4234741232450214,0.5289451132421954,0.414604462474645,0.4431771111348351,0.3590007473043664,0.2902060424895911,,,,,0.4918836948638491
CSRNP1__PRJNA551220,,0.5098090130100373,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3425950120488923,,0.5295115709835336,,,,,0.5464262289422811,0.2285432774144212,,,,,,,,,0.3063462359237007,0.3457583816098541,0.2348999698551555,0.2406394288596593,,,,,
CTCF__PRJNA524331,0.4861864320065486,0.4762972242368299,0.3938657525836488,0.5403151539957025,0.4903049217231147,0.4787424536989665,0.4477130870766397,0.5101555305433337,0.4929141512329889,0.4117210682492581,0.5078788498925612,0.486288754732426,0.4856492376956922,0.4972309299895507,0.4702194357366771,0.4821316614420063,0.4684952978056426,0.4868861024033438,0.48521421107628,0.5194879832810867,0.4850856780198858,0.4283699059561128,0.4666666666666667,0.4982236154649948,0.4972309299895507,,,,,,,,,,,0.3232953658917148,0.4864513734224202,0.5592008498120609,0.419429869638124,0.3885531461073587,0.5050738229211754,,0.3818843288947686,0.5460010983611296,0.4193700416306652,0.4760775862068965,0.382275422798155,,,,0.5177658319129409,0.4980027022263995,,0.5311839436318992,0.4967011850112096,0.4292516280559411,0.4175723283868902,0.3389138763951357,0.3693153423288356,0.4379893386640013,0.4241629185407297,0.3351684578360915
DDIT3__exp8,0.5162338750209415,0.4539444882234481,0.4484168202378958,0.4713128943988385,0.5034902552074608,0.5837046964874071,0.471793153515385,0.4635952420841012,0.5449935779304182,0.4125984251968504,0.4806388563131736,0.517529457753951,0.5169151728374379,0.5133897862852534,0.4942005265779548,0.5271472283498185,0.4981617211034417,0.4420645650987926,0.5260324011480348,0.4745368723167058,,0.3795393628881141,0.4884840722028511,0.513010270642093,0.5133897862852534,0.4441375305876985,0.44294305503712,0.4581062585541868,0.4617477499896313,0.5154493799510598,0.4557670772676371,0.5272531209821244,0.4684583799925345,0.4388121604247024,0.4440711708348886,0.4697143952463101,0.4097714736012608,,0.4937663346754256,0.4867833924349882,0.5182716219950262,0.5895886524822695,0.460355205912152,0.6585277481430786,0.4589569769783207,0.462804224705342,0.456282031371331,0.5376312589318208,,0.4477707270540417,0.4797465870546352,0.5787844981007783,0.4569136241304016,0.5079073938208202,0.4574785105477206,0.4371212738784272,0.4549921650679782,0.4415979157620495,0.4167028513533072,0.4656245476914169,0.4278959810874704,0.4624376149198844
DLX2__PRJNA551220,0.2818465683612515,0.5109319427501245,0.3847983416182797,0.278520406031998,0.264518672459167,0.4180939053427461,0.3285459918960692,0.4166214127574251,0.2898225698650737,0.5095973098291491,0.3817410919420193,0.2814105643510589,0.2833921634153473,,,,,,,,,,,,,,,,,,,,,,,,0.4739159824469853,,0.499562685807204,,,,0.4152625547461819,0.4964143543819554,0.0596930622870325,,,,,,,0.4254990081824944,,0.1210374392192574,0.0941156509338327,0.0384540214085668,0.0599141337777701,,,,,
