Index,ULM_CollecTRI,random,AUCell_CollecTRI,VIPER_CollecTRI,Consensus_CollecTRI,GSEA_CollecTRI,GSVA_CollecTRI,MDT_CollecTRI,MLM_CollecTRI,ORA_CollecTRI,UDT_CollecTRI,WAGGR_CollecTRI,Zscore_CollecTRI,ULM_TFLink,AUCell_TFLink,VIPER_TFLink,Consensus_TFLink,GSEA_TFLink,GSVA_TFLink,MDT_TFLink,MLM_TFLink,ORA_TFLink,UDT_TFLink,WAGGR_TFLink,Zscore_TFLink,ULM_ChIP-Atlas,AUCell_ChIP-Atlas,VIPER_ChIP-Atlas,Consensus_ChIP-Atlas,GSEA_ChIP-Atlas,GSVA_ChIP-Atlas,MDT_ChIP-Atlas,ORA_ChIP-Atlas,UDT_ChIP-Atlas,Zscore_ChIP-Atlas,pySCENIC,PISCES,hdWGCNA,scMINER,TIGER_DoRothEA,TIGER_CollecTRI,TIGER_ChIP-Atlas,metaTF_Prior,metaTF_PUIC,metaTF_Merge,scRegulate_CollecTRI,scRegulate_TFLink,scRegulate_ChIP-Atlas,MLM_ChIP-Atlas,WAGGR_ChIP-Atlas,UCell_TFLink,UCell_CollecTRI,UCell_ChIP-Atlas,metaTF_AUCell,metaTF_UCell,metaTF_ULM,metaTF_VIPER,pySCENIC_AUCell,pySCENIC_UCell,pySCENIC_ULM,pySCENIC_VIPER,pySCENIC_v9
CEBPA__PRJNA551220,0.695377755557958,0.0276090653797901,0.2432362808340189,0.5324722009489804,0.6537581236016059,0.0226617779442004,0.0261126149726139,0.022099506498796,0.3659480701788333,0.0375121488910916,0.0420334577057049,0.6995806467136568,0.7344716241390503,0.0709444580565669,0.091382917873038,0.0318853195821584,0.1329890585407274,0.022577014932728,0.0194605154685693,0.0336686903685633,,0.027405947393295,0.0709667895874692,0.0781472982456124,0.0709444580565669,0.1298764643497648,0.238659027000465,0.065568525102729,0.6090689654219721,0.0163771489111078,0.0249802699020445,0.0847568982531278,0.0420002754509763,0.1298764643497648,0.1298764643497648,0.9484756473410768,0.7630320855895195,0.9127674464426736,0.8698743368109105,,,,0.0233439675389719,0.0130162821577807,0.5958829063032112,0.1685349047415027,0.0255132361137742,0.9008049002007946,,0.1401963024263619,0.0275557089428959,0.4865496726588624,0.0654382126947986,0.8067949348488955,0.8074525610884102,0.8652407446552566,0.8307839513242716,0.9433533111620972,0.95239689568133,0.9574876260427352,0.7671940712376142,0.9478153659315852
CEBPB__PRJNA551220,0.0537336893632955,0.0368330235301174,0.0391596580350563,0.0326461208905938,0.0615059335322227,0.0326526655527092,0.0337918273543123,0.0320596537630528,0.059391263584172,0.0343652985566624,0.0516532897335902,0.0555604971727868,0.0572088783497503,0.0738207504126103,0.0738167128480494,0.0640632522594814,0.0643676721825905,0.0303259822185453,0.0533557832190257,0.0289340464743442,,0.0327962316546449,0.0471566949449458,0.0737699030868111,0.0738207504126103,0.0328515389984909,0.0554343009090835,0.0298144859105208,0.0709395439943714,0.0266907755923066,0.0267945156562597,0.0396817601005506,0.0377833879062078,0.0328515389984909,0.0328515389984909,0.2907617723423365,0.1153447463407629,0.058340672009738,0.0538478845443466,,,,0.0825558479019812,0.0219047648441167,0.1348131297272264,0.0328990765171504,0.0468390927733504,0.2641947070045689,,0.0326114894151327,0.0601826713216532,0.0619484721030679,0.0295530553999776,0.1523522218448773,0.1922706710332885,0.2156097911402878,0.2167252076574553,0.3254903359986786,0.3254082999412876,0.3592463001581181,0.3055461900737459,0.3292685912061075
CEBPB__exp8,0.0257364811347673,0.0351939804818452,0.0230107362069836,0.0307096945210784,0.0248442495638036,0.0300282061571612,0.0254020965133466,0.0293266464503288,0.0222469798778597,0.0249207796665281,0.0248320021824747,0.0254996206246258,0.0253860761952594,0.0301238780118249,0.0319290109597721,0.0319684886345706,0.028399015303036,0.027067170161995,0.029117148284515,0.0235039127638986,,0.0252850539008557,0.025235291243244,0.0302312497410016,0.0301238780118249,0.0412824054284079,0.0356925136545719,0.0386882474220787,0.0521487677728642,0.0355666860760187,0.0395297886942332,0.0474969229018335,0.0252611666331646,0.0412824054284079,0.0412824054284079,0.0336007663646553,0.0285448957377587,0.0285188025777836,0.0291525056382126,0.0446022314964964,0.0237136754247643,0.0298625179234252,0.0275266960088356,0.0276056424569683,0.0341600358998598,0.031969836755804,0.0408028595113954,0.0417293164347104,,0.0385735143338339,0.0365127661835816,0.0277620740891823,0.0380152428176808,0.0297656053788317,0.031811743179553,0.0376496913955557,0.0369316612598636,0.0305701326321406,0.0323154545204935,0.0336861588286968,0.0413088858605788,0.0297429146845156
CEBPE__PRJNA551220,0.4231816395173233,0.078937837138362,0.4325178280005745,0.3447031447636227,0.4922300840966413,0.0907650858933946,0.1548709119331923,0.0826165366732757,0.401191216982642,0.0766021099039521,0.4581467091300141,0.4243164106124845,0.4334757044866827,0.2389373668795297,0.2020018762210624,0.1827507243980706,0.2246691707582521,0.2007596615465514,0.1196213499831636,0.1184581453863764,,0.0766021099039521,0.2317277072898426,0.2383491479996671,0.2389373668795297,0.1099039485181627,0.0961973826850039,0.0933485987811266,0.1138889105495294,0.1718548684772549,0.0911619915946493,0.0978378036295756,0.0825750930635239,0.1101028987993922,0.1099039485181627,0.8405303085957216,0.8340087115301535,0.0702689549476637,0.749711513735183,,,,0.0863397711728838,0.0491084401558972,0.8883501522252221,0.7532713388321222,0.0764540374420753,,,0.1109884840037778,0.1909192198639855,0.1744444303853533,0.0927214440702084,0.8731746185613312,0.885369765224307,0.912205583222882,0.8885636633852196,0.804768746220416,0.8132670961936387,0.8744404604983567,0.1985045376377148,0.8491487205448127
CLOCK__RPE1_essential,0.0353820673329515,0.040393537803067,0.0328273461541226,0.0391325955483273,0.0349643710929494,0.0331635221645176,0.0350758682000801,0.0362362235002304,0.0378458504445939,0.0410515025850101,0.0388266359007348,0.0354282188244117,0.0368748938099187,0.0586648231516999,0.0418809773994625,0.0624475020213777,0.0484692218290127,0.0503612454549869,0.0529236755108395,0.0355950330333644,0.0611957398328973,0.0446634151253112,0.033879799292615,0.0571162264664418,0.0586648231516999,0.0399742556217225,0.055361495003002,0.0420096044943548,0.039067659847671,0.0565483017226266,0.0384350828602568,0.0393261730315456,0.0343105764628712,0.0408017927587726,0.0399742556217225,0.0311501559031834,0.0666604644450483,0.0320348748840392,0.0470626888473303,0.043592514092154,0.0313629034823618,0.0440226252934545,0.0574248421687008,0.0773851952716113,0.0675931344894086,0.0264799056740581,,0.0422470525228602,,0.0405174881688014,0.0460271275469446,0.0377761833888455,0.0480331040288672,0.0412704509615209,0.0521311348026755,0.0665389111752181,0.0798067011046596,0.0382276648084615,0.0556999527305784,0.0930492643345335,0.0616159242581663,0.0420142019993064
CREB1__exp7,0.203705415708086,0.1951892381193878,0.2033624104678727,0.1910205944236342,0.2025278563940321,0.1850507756248472,0.1906362202604393,0.1907721809008715,0.2131760947272251,0.1935784606962825,0.1863342859049317,0.2036423881928057,0.208336369998551,0.2027922501471299,0.2033219047452289,0.2025091305164343,0.2035409329742085,0.185609015347049,0.1985838482101605,0.188086904821379,,0.2019397558281629,0.1999484616726075,0.2030286792577239,0.2027922501471299,0.2096917943672868,0.2181405661277018,0.2076712387743845,0.2294804183664292,0.1977166677267871,0.2077497836428072,0.1914209368223887,0.2089506524987882,0.2096917943672868,0.2096917943672868,0.1892263907321454,0.1947222241858383,0.193735023978318,0.1839709194561502,0.2093304066230173,0.1795697315395398,0.2130791526984887,0.2087223785491216,0.1871130680004862,0.2249763351383917,0.167913143971888,0.1833894138866736,0.1969134968261855,,0.214346949238498,0.2011298491100069,0.2050111613749461,0.2175965073444912,0.1859373739947689,0.1944584969664944,0.2339537673024085,0.2323664016423018,0.1919919520168602,0.1906283559554729,0.2078213458370416,0.209149112455168,0.1994685916199255
CREB1__exp8,0.1082361434032937,0.0765050633735858,0.0914627030020286,0.099868306060755,0.1071142551576236,0.0863175509673818,0.0995879311884179,0.0898140560743915,0.0855821092389217,0.0875680809590558,0.1157160904185318,0.1083751896418411,0.1069474582433337,0.0883250050587741,0.1020214124761665,0.0808538159237293,0.0879353718620903,0.084601388119976,0.0816330516398387,0.0948732089291027,,0.080990310512293,0.0883264259854982,0.0894081198854387,0.0883250050587741,0.098211364874077,0.0808068901571353,0.0892435613556227,0.0954339694136598,0.0888985052300546,0.0986539623425992,0.0875661280673404,0.0853567691208367,0.098211364874077,0.098211364874077,0.0954534121433047,0.0957004658699331,0.0838041006639421,0.0948012536605289,0.0737375698114382,0.1027615945180751,0.0810281670711946,0.0993513707104745,0.0853928580241366,0.0934862253982317,0.0867870553073457,0.1165315932467491,0.0965942900239148,,0.1028019384456575,0.0829814466005867,0.0828862237210856,0.0792773538386656,0.1078670231775968,0.1051919096450826,0.0995811538639994,0.094005320784208,0.103858762153119,0.0975184400926253,0.1001351643499741,0.0927058497269369,0.0991657519505462
CREB1__pilot,0.0269958071398968,0.0348898584853874,0.036475069714479,0.0276449492965768,0.0283294985552538,0.0325772392126606,0.0282391937546837,0.0401042571183015,0.0281140089660302,0.032213968701721,0.02726756477265,0.0272171445000776,0.0271537862108458,0.0266800637021991,0.0385410500291473,0.0298817758843497,0.0269123500718182,0.0279592303834005,0.0271010740638286,0.0286648789957093,,0.0291346408137552,0.0267068674054777,0.0264889665687819,0.0266800637021991,0.0311945373070151,0.0266781589099829,0.0334149862782126,0.0294201065267956,0.0429916753873233,0.0312274772774648,0.0278707525124687,0.0326122458751699,0.0311945373070151,0.0311945373070151,0.0299394511864959,0.0422463727429606,0.0375392228412016,0.0303677921325534,0.0295807788635219,0.0207377129220323,0.0310650407853568,0.0308637249420775,0.0344594834371046,0.0299740805543051,0.0298218771234842,0.0290523490202768,0.0281200600018325,0.0308528133928327,0.0307773701051154,0.0453803406374961,0.0256486332662148,0.0293785150074699,0.0278585332480704,0.0279127325688607,0.0319345349465097,0.0313991122505058,0.0286240956137052,0.0273062534041951,0.0293824665437387,0.0280205111540808,0.0271437538443785
CREB3__PRJNA524331,0.2253812151886096,0.1483856537618208,0.169467649513807,0.2555280303870524,0.2278861797581554,0.1235769257999036,0.2505565536471869,0.1566868183331671,0.2065106666357472,0.1359618774999526,0.2106717484853163,0.2245198911674333,0.2253812151886096,,,,,,,,,,,,,0.1383192650440793,0.1360521514903088,0.1482400723819209,0.1358191625749612,0.1564663128542764,0.1423427826026519,0.1422501882479663,0.1382234325228966,0.1383192650440793,0.1383192650440793,,0.1396001945588262,0.1529475113458174,0.1623891932241888,0.1415745459437656,0.1746098692822822,0.1421881539646564,0.1610426876809343,0.1657683818505089,0.1975672002966671,0.1605205418058116,,0.1300587613739404,,0.1366177041823886,,0.1863165882193654,0.1547552946167962,0.1598397207304397,0.1622499824616715,0.2280854914518517,0.2561180647560051,,,,,0.1404585172160009
CSRNP1__PRJNA551220,,0.018386645375029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0225915495868714,,0.0151226682137601,,,,,0.0305494543542624,0.0442850012435661,,,,,,,,,0.0256496078148277,0.031503033129721,0.0451969080427931,0.0423198625843417,,,,,
CTCF__PRJNA524331,0.0726913797180877,0.0642856352757819,0.1006134996161768,0.0677268470675292,0.0730571590419127,0.0874151062351691,0.0833942546785575,0.0598911842054923,0.0653703579218033,0.0715241576144544,0.060309696471423,0.0723772671003987,0.0709173672594954,0.0726695713436287,0.0746646298292922,0.0726636221036328,0.0730372068743239,0.0584134578209273,0.0792086138541314,0.059837076245957,0.0670348873126679,0.0651687761336006,0.0728625286505908,0.0724828872596255,0.0726695713436287,,,,,,,,,,,0.0771512575016164,0.0652221507117034,0.0641124687641419,0.1013875503863503,0.1329319675141307,0.0579547535835221,,0.1164080165896173,0.0829450214634041,0.0803205234913058,0.0660858622980953,0.0611559622882479,,,,0.0698979085127868,0.0717644886163219,,0.0648798800567049,0.0632578740213743,0.0854592711805496,0.0807964532270603,0.0794014409856993,0.1160899608238185,0.088182365024714,0.1154004893105507,0.0716229225813497
DDIT3__exp8,0.0599401840450235,0.063335532424478,0.0755424293357327,0.0648522801984615,0.0647569420281736,0.0595649057386085,0.0641908202394068,0.0644147703690459,0.0596306293580482,0.0545873754902299,0.0684246218662199,0.0599125484198301,0.0603888157600526,0.0652823957450388,0.069966102390542,0.062811936430775,0.0666562999032737,0.073946195322017,0.0592575754607109,0.0766065330253555,,0.0556632736929978,0.064203627565537,0.0708527657169572,0.0652823957450388,0.0643423718707349,0.068228298191554,0.0585480913438124,0.0675609434723977,0.0519973532624393,0.0567140157264427,0.0479330102453343,0.0534897332626332,0.0643423718707349,0.0643423718707349,0.0926358791325862,0.0768396334001405,,0.0671563361799533,0.0551474941880716,0.0636308007453114,0.0453171636834098,0.0642553209956429,0.0520810107032164,0.0886671563619036,0.0790402282913295,0.0730287632647629,0.0633383051665855,,0.0633446615838096,0.0665284157403691,0.0449097126902586,0.0602836470807322,0.0789844469122566,0.0808065639798746,0.0961293429704713,0.0936109576952188,0.0975335951557279,0.0941432642508258,0.085303383240289,0.0940159409550411,0.0841983990476291
DLX2__PRJNA551220,0.1696121272960896,0.0473335612782982,0.1132942960206196,0.160438231978798,0.197284917981203,0.0771937330939479,0.0920728926281892,0.0727597359501351,0.1890137083463078,0.0451408743391677,0.1071023435199962,0.1692526054105584,0.1751356814033192,,,,,,,,,,,,,,,,,,,,,,,,0.059130220944661,,0.0749032947849943,,,,0.0613958859195827,0.033749297667578,0.6177551437532602,,,,,,,0.1161837259207526,,0.6376775985085836,0.6738352842790346,0.7014453728438981,0.6125229940391271,,,,,
