exp,tf,a,m,m_obs,regulon_size,knock_method,platform,dose_bin,in_filtered_279,multi_tf,ulm_unmasked_frac,ulm_masked_frac
DataSet_01_192,AR,0.2563744672418299,-1.3753,-1.3753,492,siRNA,GPL10904,-2 <= m < -1,True,True,0.360313315926893,0.4386422976501306
DataSet_01_193,GATA2,-1.1340282365711396,0.68119,0.68119,96,siRNA,GPL14550,m >= 0,False,True,0.2245430809399478,0.21409921671018275
DataSet_01_194,CREB1,-1.0608910023046672,-0.04391,-0.04391,443,shRNA,GPL570,-0.5 <= m < 0,False,True,0.20234986945169714,0.20496083550913838
DataSet_01_195,CREB1,0.2556757410055531,-0.15104,-0.15104,443,shRNA,GPL570,-0.5 <= m < 0,False,True,0.5026109660574413,0.5091383812010444
DataSet_01_196,TP63,-1.9173097528865353,-1.31678,-1.31678,197,siRNA,GPL96,-2 <= m < -1,True,True,0.11357702349869452,0.1279373368146214
DataSet_01_197,TP63,-0.8625604750930965,0.0,0.0,197,siRNA,GPL97,m >= 0,False,True,0.10835509138381201,0.10835509138381201
DataSet_01_198,TP63,-2.934266030705845,-1.73883,-1.73883,197,siRNA,GPL96,-2 <= m < -1,True,True,0.07571801566579635,0.09399477806788512
DataSet_01_199,TP63,0.007844627390255045,0.0,0.0,197,siRNA,GPL97,m >= 0,False,True,0.47911227154047,0.47911227154047
DataSet_01_200,TP63,-0.5149989775097814,-1.21925,-1.21925,197,siRNA,GPL570,-2 <= m < -1,True,True,0.23237597911227154,0.2793733681462141
DataSet_01_201,TP63,-3.2111655485425814,-0.69051,-0.69051,197,siRNA,GPL570,-1 <= m < -0.5,False,True,0.009138381201044387,0.009138381201044387
DataSet_01_202,TP63,-1.9918687711465408,-0.75747,-0.75747,197,siRNA,GPL570,-1 <= m < -0.5,False,True,0.04960835509138381,0.0587467362924282
DataSet_01_203,XBP1,-0.20561911917147058,-2.69096,-2.69096,52,shRNA,GPL570,m < -2,True,True,0.195822454308094,0.45822454308093996
DataSet_01_204,XBP1,-1.496176950598011,-1.83171,-1.83171,52,shRNA,GPL570,-2 <= m < -1,True,True,0.022193211488250653,0.07180156657963446
DataSet_01_205,HIC1,4.093644520895852,0.42471,0.42471,20,shRNA,GPL17077,m >= 0,False,True,1.0,1.0
DataSet_01_206,ATF2,1.1162395379769094,0.03513,0.03513,118,siRNA,GPL6884,m >= 0,False,False,0.779373368146214,0.7754569190600522
DataSet_01_207,MITF,-4.207786402826229,-0.84891,-0.84891,108,shRNA,GPL6244,-1 <= m < -0.5,False,True,0.007832898172323759,0.010443864229765013
DataSet_01_208,FOXP1,0.4438147180311783,-0.88367,-0.88367,32,siRNA,GPL570,-1 <= m < -0.5,False,True,0.5953002610966057,0.6840731070496083
DataSet_01_209,FOXP1,-2.726224708416871,-0.91617,-0.91617,32,siRNA,GPL570,-1 <= m < -0.5,False,True,0.03524804177545692,0.048302872062663184
DataSet_01_210,FOXP1,-0.14354105493150354,-0.51081,-0.51081,32,siRNA,GPL570,-1 <= m < -0.5,False,True,0.5809399477806788,0.6148825065274152
DataSet_01_211,REST,-9.66953410025156,-1.90083,-1.90083,73,siRNA,GPL14550,-2 <= m < -1,True,True,0.0013054830287206266,0.0013054830287206266
DataSet_01_212,EGR3,-0.46921221243688727,0.52107,0.52107,32,shRNA,GPL570,m >= 0,False,True,0.4112271540469974,0.40992167101827676
DataSet_01_213,SOX11,-1.6364799748476067,-1.94653,-1.94653,11,shRNA,GPL570,-2 <= m < -1,True,True,0.11879895561357702,0.11879895561357702
DataSet_01_214,BCLAF1,0.24350356515820332,-1.2932,-1.2932,7,shRNA,GPL570,-2 <= m < -1,True,True,0.020887728459530026,0.5274151436031331
DataSet_01_216,ERG,-0.1067155008399947,-0.84468,-0.84468,55,siRNA,GPL10558,-1 <= m < -0.5,False,True,0.3302872062663185,0.4608355091383812
DataSet_01_217,TAL1,-0.7180965665906862,-2.05844,-2.05844,93,shRNA,GPL13497,m < -2,True,True,0.08485639686684072,0.1475195822454308
DataSet_01_220,HIF1A,-4.442130870193652,-1.23384,-1.23384,446,shRNA,GPL6244,-2 <= m < -1,True,True,0.01174934725848564,0.007832898172323759
DataSet_01_221,KLF3,6.048741821314679,0.04916,0.04916,13,shRNA,GPL10558,m >= 0,False,False,0.9986945169712794,0.9986945169712794
DataSet_01_222,KLF9,0.030438651304031377,-2.95993,-2.95993,25,siRNA,GPL10558,m < -2,True,False,0.43733681462140994,0.43733681462140994
DataSet_01_223,FOXM1,-0.41478189507825947,-3.69268,-3.69268,96,siRNA,GPL96,m < -2,True,True,0.04308093994778068,0.24673629242819844
DataSet_01_224,HIF1A,-2.823511511255543,-1.95443,-1.95443,446,shRNA,GPL14951,-2 <= m < -1,True,True,0.028720626631853787,0.016971279373368148
DataSet_01_225,SNAI2,-3.5631939637384593,-0.46229,-0.46229,48,shRNA,GPL570,-0.5 <= m < 0,False,True,0.005221932114882507,0.005221932114882507
DataSet_01_226,KLF2,0.25759260365778724,-1.74897,-1.74897,65,shRNA,GPL570,-2 <= m < -1,True,True,0.4451697127937337,0.5757180156657964
DataSet_01_227,IRX1,1.3600383176259752,0.9612,0.9612,19,shRNA,GPL15491,m >= 0,False,False,0.922976501305483,0.8629242819843342
DataSet_01_228,HIF1A,-9.394302588136707,-1.68165,-1.68165,446,siRNA,GPL6244,-2 <= m < -1,True,True,0.014360313315926894,0.005221932114882507
DataSet_01_229,ESR2,3.0864628475357003,-0.01667,-0.01667,195,siRNA,GPL11532,-0.5 <= m < 0,False,False,0.9281984334203656,0.9281984334203656
DataSet_01_230,JUN,-4.685936725921522,-0.37104,-0.37104,636,shRNA,GPL5175,-0.5 <= m < 0,False,True,0.022193211488250653,0.0195822454308094
DataSet_01_231,MYC,-4.7762490235875745,-0.24724,-0.24724,844,siRNA,GPL13158,-0.5 <= m < 0,False,True,0.014360313315926894,0.014360313315926894
DataSet_01_232,ZEB1,-7.925561554894204,0.0,0.0,60,siRNA,GPL570,m >= 0,False,False,0.0026109660574412533,0.0026109660574412533
DataSet_01_233,FOXA1,-0.45234188618174503,-1.43603,-1.43603,69,siRNA,GPL6244,-2 <= m < -1,True,True,0.14490861618798956,0.1422976501305483
DataSet_01_234,FOXP1,0.04357081411103246,-0.72432,-0.72432,32,siRNA,GPL6244,-1 <= m < -0.5,False,True,0.34203655352480417,0.4725848563968668
DataSet_01_236,FOXC2,0.16787989858944904,-0.5495,-0.5495,24,siRNA,GPL6244,-1 <= m < -0.5,False,False,0.39295039164490864,0.39295039164490864
DataSet_01_237,MYC,-7.745858391522556,-0.93234,-0.93234,844,shRNA,GPL16686,-1 <= m < -0.5,False,True,0.007832898172323759,0.006527415143603133
DataSet_01_238,NFYB,-2.5569553882654765,-2.46407,-2.46407,40,siRNA,GPL571,m < -2,True,True,0.08746736292428199,0.08746736292428199
DataSet_01_240,ARNT,1.0098750027565626,-0.00907,-0.00907,67,shRNA,GPL570,-0.5 <= m < 0,False,True,0.7571801566579635,0.758485639686684
DataSet_01_241,TCF4,1.6927532911502168,-0.81309,-0.81309,56,siRNA,GPL10558,-1 <= m < -0.5,False,True,0.9073107049608355,0.9099216710182768
DataSet_01_242,EGR2,1.2375599582209498,-0.2155,-0.2155,72,siRNA,GPL19264,-0.5 <= m < 0,False,True,0.8459530026109661,0.8785900783289817
DataSet_01_243,EGR2,1.8678440247339327,0.15428,0.15428,72,siRNA,GPL19264,m >= 0,False,True,0.9556135770234987,0.9490861618798956
DataSet_01_244,ETS1,-2.9020502752885386,-2.27346,-2.27346,205,siRNA,GPL19197,m < -2,True,True,0.031331592689295036,0.05613577023498695
DataSet_01_245,RUNX1,-2.319055987344822,-0.79607,-0.79607,194,siRNA,GPL19197,-1 <= m < -0.5,False,True,0.024804177545691905,0.05352480417754569
DataSet_01_246,TLX1,2.2233692831030196,-1.99088,-1.99088,9,siRNA,GPL19197,-2 <= m < -1,True,True,0.04308093994778068,0.95822454308094
DataSet_01_247,GATA6,-1.9063960469565104,-1.15245,-1.15245,83,siRNA,GPL16686,-2 <= m < -1,True,True,0.06135770234986945,0.10443864229765012
DataSet_01_248,SMAD2,-1.7116769607182472,-1.43249,-1.43249,103,siRNA,GPL4525,-2 <= m < -1,True,True,0.1801566579634465,0.17754569190600522
DataSet_01_249,SMAD3,-2.7424408470584742,-0.84208,-0.84208,183,siRNA,GPL4525,-1 <= m < -0.5,False,True,0.04699738903394256,0.04699738903394256
DataSet_01_250,SMAD4,-2.2663057651290104,-0.96317,-0.96317,136,siRNA,GPL4525,-1 <= m < -0.5,False,True,0.14490861618798956,0.14360313315926893
DataSet_01_251,TAL1,-0.48776497173877176,-0.25618,-0.25618,93,shRNA,GPL6244,-0.5 <= m < 0,False,True,0.2989556135770235,0.3668407310704961
DataSet_01_252,TWIST1,-1.6715834339586173,-0.87531,-0.87531,75,shRNA,GPL13607,-1 <= m < -0.5,False,True,0.10443864229765012,0.10443864229765012
DataSet_01_253,TWIST1,-0.35582581965093635,-0.97437,-0.97437,75,shRNA,GPL13607,-1 <= m < -0.5,False,True,0.304177545691906,0.304177545691906
DataSet_01_254,TWIST1,-1.0282960192552026,-0.92484,-0.92484,75,shRNA,GPL13607,-1 <= m < -0.5,False,True,0.17754569190600522,0.17885117493472585
DataSet_01_255,YBX1,0.37099211088455625,-1.44835,-1.44835,90,shRNA,GPL10558,-2 <= m < -1,True,True,0.5052219321148825,0.6710182767624021
DataSet_01_256,YBX1,-1.3304817233381316,-1.6777,-1.6777,90,shRNA,GPL10558,-2 <= m < -1,True,True,0.028720626631853787,0.12402088772845953
DataSet_01_257,YBX1,1.2290343363172838,-1.3417,-1.3417,90,shRNA,GPL10558,-2 <= m < -1,True,True,0.6736292428198434,0.7467362924281984
DataSet_01_258,YBX1,-1.0023289887369742,-1.78501,-1.78501,90,shRNA,GPL10558,-2 <= m < -1,True,True,0.07441253263707572,0.2258485639686684
DataSet_01_259,YBX1,0.8919488513568139,0.0,0.0,90,shRNA,GPL10558,m >= 0,False,True,0.8433420365535248,0.8433420365535248
DataSet_01_260,SOX4,-0.9293344501640257,-3.22029,-3.22029,21,shRNA,GPL10904,m < -2,True,True,0.02349869451697128,0.17885117493472585
DataSet_01_261,NFKB2,-1.4523437127689875,-1.50026,-1.50026,72,siRNA,GPL6244,-2 <= m < -1,True,False,0.06919060052219321,0.2780678851174935
DataSet_01_262,IRF4,1.0278967776335866,-0.97619,-0.97619,58,shRNA,GPL18405,-1 <= m < -0.5,False,True,0.5953002610966057,0.8080939947780679
DataSet_01_263,TLX1,-0.7551328846994568,-0.53493,-0.53493,9,shRNA,GPL570,-1 <= m < -0.5,False,True,0.1919060052219321,0.391644908616188
DataSet_01_265,MEF2A,-1.8839520485357495,-0.01976,-0.01976,113,shRNA,GPL10558,-0.5 <= m < 0,False,False,0.19973890339425587,0.19973890339425587
DataSet_01_266,HES1,0.9609027541089141,0.7269,0.7269,90,shRNA,GPL10558,m >= 0,False,False,0.7950391644908616,0.7441253263707572
DataSet_01_267,FOXO3,-0.2633802448696978,-1.83034,-1.83034,190,siRNA,GPL17077,-2 <= m < -1,True,False,0.20887728459530025,0.29765013054830286
DataSet_01_268,OTX2,-2.238927652159383,-0.70495,-0.70495,42,siRNA,GPL16686,-1 <= m < -0.5,False,False,0.014360313315926894,0.06005221932114883
DataSet_01_269,SIX4,0.45709601005072314,-3.3989,-3.3989,7,siRNA,GPL10558,m < -2,True,False,0.5718015665796344,0.5718015665796344
DataSet_01_270,FOXO1,-7.399521494436041,-0.96386,-0.96386,264,siRNA,GPL10558,-1 <= m < -0.5,False,True,0.010443864229765013,0.01174934725848564
DataSet_01_271,SF1,-7.29121224251057,0.03327,0.03327,12,siRNA,GPL16699,m >= 0,False,True,0.0013054830287206266,0.0013054830287206266
DataSet_01_272,CREB1,-1.5837945080568576,0.03079,0.03079,443,shRNA,GPL10558,m >= 0,False,True,0.09660574412532637,0.0926892950391645
DataSet_01_273,CREB1,-3.074206933359549,0.27466,0.27466,443,shRNA,GPL10558,m >= 0,False,True,0.02741514360313316,0.020887728459530026
DataSet_01_274,CREB1,0.3389782101229639,0.14128,0.14128,443,shRNA,GPL10558,m >= 0,False,True,0.5704960835509139,0.5456919060052219
DataSet_01_275,CREB1,-1.7450551981994293,0.0099,0.0099,443,shRNA,GPL10558,m >= 0,False,True,0.09007832898172324,0.08877284595300261
DataSet_01_277,SALL4,-0.34729181181961816,-1.96854,-1.96854,20,shRNA,GPL6244,-2 <= m < -1,True,True,0.25326370757180156,0.587467362924282
DataSet_01_278,AR,-3.3477187507078656,-0.59184,-0.59184,492,shRNA,GPL16686,-1 <= m < -0.5,False,True,0.01174934725848564,0.010443864229765013
DataSet_01_280,ESRRA,-0.9537107385722714,-1.91149,-1.91149,48,shRNA,GPL17077,-2 <= m < -1,True,True,0.1409921671018277,0.2950391644908616
DataSet_01_281,MSX1,-2.83933595963868,-4.25376,-4.25376,25,siRNA,GPL17077,m < -2,True,False,0.14882506527415143,0.03263707571801567
DataSet_01_282,IRF7,-0.6941873597738757,-1.8021,-1.8021,31,siRNA,GPL20609,-2 <= m < -1,True,False,0.3198433420365535,0.3237597911227154
DataSet_01_283,AHR,-3.7502259372532656,-1.92282,-1.92282,190,siRNA,GPL16686,-2 <= m < -1,True,False,0.031331592689295036,0.037859007832898174
DataSet_01_286,TP53,0.07890182453758549,0.0,0.0,930,shRNA,GPL10558,m >= 0,False,True,0.6018276762402088,0.6018276762402088
DataSet_01_287,NFYA,-3.056901749592922,0.0723,0.0723,92,shRNA,GPL17889,m >= 0,False,True,0.020887728459530026,0.020887728459530026
DataSet_01_288,NFYA,-0.6353910972840918,-0.40614,-0.40614,92,shRNA,GPL17889,-0.5 <= m < 0,False,True,0.42297650130548303,0.46736292428198434
DataSet_01_289,GRHL2,-2.7065230659109765,-0.27854,-0.27854,9,shRNA,GPL16686,-0.5 <= m < 0,False,True,0.009138381201044387,0.0195822454308094
DataSet_01_290,SP3,1.6663350593686754,-0.97463,-0.97463,420,siRNA,GPL571,-1 <= m < -0.5,False,False,0.7049608355091384,0.737597911227154
DataSet_01_291,JUN,3.109282254603581,-0.61763,-0.61763,636,siRNA,GPL11532,-1 <= m < -0.5,False,True,0.9686684073107049,0.9699738903394256
DataSet_01_292,SNAI2,-4.401162443879471,-0.42818,-0.42818,48,siRNA,GPL10558,-0.5 <= m < 0,False,True,0.0026109660574412533,0.0026109660574412533
DataSet_01_294,RELB,0.5983957643310424,-0.30257,-0.30257,55,siRNA,GPL10558,-0.5 <= m < 0,False,True,0.45039164490861616,0.5313315926892951
DataSet_01_295,TFAP4,-1.6220616728866786,-3.08766,-3.08766,36,siRNA,GPL570,m < -2,True,False,0.4621409921671018,0.5783289817232375
DataSet_01_296,MYCN,-2.8470777204336897,0.00377,0.00377,136,siRNA,GPL570,m >= 0,False,True,0.030026109660574413,0.030026109660574413
DataSet_01_297,EP300,1.1281968851953006,0.0,0.0,73,siRNA,GPL17586,m >= 0,False,True,0.8498694516971279,0.8498694516971279
DataSet_01_298,ARID1B,-0.4552725269419661,-0.7345,-0.7345,5,shRNA,GPL6244,-1 <= m < -0.5,False,False,0.4281984334203655,0.4281984334203655
DataSet_01_299,SOX7,-1.5846841961733678,-1.87406,-1.87406,6,siRNA,GPL13497,-2 <= m < -1,True,False,0.12532637075718014,0.12532637075718014
DataSet_01_300,SOX17,-1.4681992054078017,-2.02528,-2.02528,44,siRNA,GPL13497,m < -2,True,True,0.0587467362924282,0.11618798955613577
DataSet_01_304,ETV5,5.244756485211762,-1.12304,-1.12304,23,siRNA,GPL10558,-2 <= m < -1,True,False,0.9738903394255874,0.9738903394255874
DataSet_01_305,HOXA5,-0.47105138392236906,-1.5133,-1.5133,16,shRNA,GPL10558,-2 <= m < -1,True,False,0.4308093994778068,0.42950391644908614
DataSet_01_306,NR2E1,-2.461964947571235,-1.10318,-1.10318,16,shRNA,GPL15207,-2 <= m < -1,True,False,0.2349869451697128,0.097911227154047
DataSet_01_307,ARNT,-2.5840501041003314,-0.15258,-0.15258,67,shRNA,GPL10558,-0.5 <= m < 0,False,True,0.09530026109660575,0.12140992167101827
DataSet_01_308,SOX9,-1.324185074421451,-1.10787,-1.10787,103,siRNA,GPL570,-2 <= m < -1,True,True,0.13838120104438642,0.17493472584856398
DataSet_01_309,SOX9,-1.324185074421451,-1.10787,-1.10787,103,siRNA,GPL570,-2 <= m < -1,True,True,0.13838120104438642,0.17493472584856398
DataSet_01_310,MTF1,-5.142865217758468,-0.34855,-0.34855,31,siRNA,GPL10558,-0.5 <= m < 0,False,False,0.0013054830287206266,0.0013054830287206266
DataSet_01_311,BRD4,-8.488817756633264,-0.6449,-0.6449,11,siRNA,GPL570,-1 <= m < -0.5,False,True,0.0013054830287206266,0.0013054830287206266
DataSet_01_312,TFAP2C,-1.0444337419928955,-1.5329,-1.5329,33,siRNA,GPL16686,-2 <= m < -1,True,True,0.03263707571801567,0.14882506527415143
DataSet_01_314,RUNX1,-0.9461755720967778,-0.21464,-0.21464,194,shRNA,GPL17586,-0.5 <= m < 0,False,True,0.3838120104438642,0.39947780678851175
DataSet_01_315,ARNT,0.7344738761388758,-0.06857,-0.06857,67,siRNA,GPL2895,-0.5 <= m < 0,False,True,0.7571801566579635,0.758485639686684
DataSet_01_316,ERG,-1.0454839367410838,-0.02152,-0.02152,55,siRNA,GPL10558,-0.5 <= m < 0,False,True,0.16057441253263707,0.16318537859007834
DataSet_01_317,ARNT,0.18690702894292766,-0.63717,-0.63717,67,shRNA,GPL10558,-1 <= m < -0.5,False,True,0.48433420365535246,0.6488250652741514
DataSet_01_318,ELK3,-0.4399267533711438,-2.82074,-2.82074,27,shRNA,GPL15207,m < -2,True,False,0.44386422976501305,0.44386422976501305
DataSet_01_320,HNF4G,-4.68329060058343,-0.22266,-0.22266,11,shRNA,GPL10558,-0.5 <= m < 0,False,False,0.0039164490861618795,0.0039164490861618795
DataSet_01_321,FOXO1,2.2911079670067105,-0.00202,-0.00202,264,shRNA,GPL6244,-0.5 <= m < 0,False,True,0.8289817232375979,0.8289817232375979
DataSet_01_322,FOXO1,2.282616599629286,0.0721,0.0721,264,shRNA,GPL6244,m >= 0,False,True,0.8759791122715405,0.8746736292428199
DataSet_01_323,AR,-0.7201468254027054,-0.899,-0.899,492,shRNA,GPL16686,-1 <= m < -0.5,False,True,0.17232375979112272,0.19451697127937337
DataSet_01_324,MYC,-7.678654499177397,-1.68378,-1.68378,844,siRNA,GPL20844,-2 <= m < -1,True,True,0.0013054830287206266,0.0013054830287206266
DataSet_01_325,TP63,0.2969977795755001,-0.44191,-0.44191,197,shRNA,GPL6244,-0.5 <= m < 0,False,True,0.4086161879895561,0.4386422976501306
DataSet_01_326,TP63,1.1447586832463785,-0.70299,-0.70299,197,shRNA,GPL6244,-1 <= m < -0.5,False,True,0.7872062663185379,0.860313315926893
DataSet_01_327,TP63,-2.948766719376493,-2.18471,-2.18471,197,shRNA,GPL6244,m < -2,True,True,0.015665796344647518,0.033942558746736295
DataSet_01_328,TP63,0.2969977795755001,-0.44191,-0.44191,197,shRNA,GPL6244,-0.5 <= m < 0,False,True,0.4086161879895561,0.4386422976501306
DataSet_01_329,TP63,1.1447586832463785,-0.70299,-0.70299,197,shRNA,GPL6244,-1 <= m < -0.5,False,True,0.7872062663185379,0.860313315926893
DataSet_01_330,TP63,-2.948766719376493,-2.18471,-2.18471,197,shRNA,GPL6244,m < -2,True,True,0.015665796344647518,0.033942558746736295
DataSet_01_331,TOX,0.4893174003476991,-0.77077,-0.77077,4,shRNA,GPL16686,-1 <= m < -0.5,False,True,0.07441253263707572,0.4425587467362924
DataSet_01_332,TOX,-0.40406290373937676,-1.15678,-1.15678,4,shRNA,GPL16686,-2 <= m < -1,True,True,0.014360313315926894,0.37989556135770236
DataSet_01_333,HOXC6,-0.38107645373567905,-2.32533,-2.32533,12,siRNA,GPL96,m < -2,True,False,0.3342036553524804,0.33159268929503916
DataSet_01_334,STAT3,-1.564867996215091,-0.79893,-0.79893,424,siRNA,GPL19251,-1 <= m < -0.5,False,True,0.09660574412532637,0.12010443864229765
DataSet_01_335,NFE2L2,-4.012711991758522,-0.76166,-0.76166,195,siRNA,GPL15207,-1 <= m < -0.5,False,True,0.005221932114882507,0.005221932114882507
DataSet_01_336,GRHL3,-0.8234688776112336,-3.45616,-3.45616,28,siRNA,GPL6244,m < -2,True,True,0.2010443864229765,0.2010443864229765
DataSet_01_337,REST,-16.737601272576672,-2.52843,-2.52843,73,siRNA,GPL6244,m < -2,True,True,0.0013054830287206266,0.0013054830287206266
DataSet_01_338,REST,-17.771850370965243,-2.7384,-2.7384,73,siRNA,GPL6244,m < -2,True,True,0.0013054830287206266,0.0013054830287206266
DataSet_01_339,KLF4,2.9772179644437626,-1.46365,-1.46365,127,siRNA,GPL6244,-2 <= m < -1,True,True,0.8133159268929504,0.8746736292428199
DataSet_01_340,KLF7,0.453898331533197,-1.53167,-1.53167,10,siRNA,GPL6244,-2 <= m < -1,True,True,0.4556135770234987,0.7872062663185379
DataSet_01_341,KLF4,1.9516136421369148,-0.63562,-0.63562,127,siRNA,GPL16686,-1 <= m < -0.5,False,True,0.9543080939947781,0.9634464751958225
DataSet_01_342,KLF7,0.01119179506211881,-1.84779,-1.84779,10,siRNA,GPL16686,-2 <= m < -1,True,True,0.05613577023498695,0.4830287206266319
DataSet_01_343,RUNX1,-0.7599903129705424,-0.044,-0.044,194,shRNA,GPL17692,-0.5 <= m < 0,False,True,0.20887728459530025,0.21148825065274152
DataSet_01_344,RUNX1,-0.7075772720731555,-0.11793,-0.11793,194,shRNA,GPL17692,-0.5 <= m < 0,False,True,0.2898172323759791,0.3002610966057441
DataSet_01_345,ARID1A,-3.19009476337953,-0.266,-0.266,8,shRNA,GPL10558,-0.5 <= m < 0,False,True,0.07571801566579635,0.07571801566579635
DataSet_01_346,TCF7L1,0.24744825820747432,-0.47957,-0.47957,6,shRNA,GPL10558,-0.5 <= m < 0,False,True,0.49216710182767626,0.49216710182767626
DataSet_01_347,GATA3,0.941478854171644,-1.49625,-1.49625,181,siRNA,GPL21185,-2 <= m < -1,True,True,0.7571801566579635,0.8093994778067886
DataSet_01_348,HIF1A,-7.190073961571386,-2.45837,-2.45837,446,siRNA,GPL21185,m < -2,True,True,0.0013054830287206266,0.0013054830287206266
DataSet_01_349,SOX2,-5.1486646838310435,-1.66135,-1.66135,87,shRNA,GPL10558,-2 <= m < -1,True,True,0.006527415143603133,0.013054830287206266
DataSet_01_350,SOX2,-0.01297996084370648,-0.91185,-0.91185,87,siRNA,GPL10558,-1 <= m < -0.5,False,True,0.26370757180156656,0.412532637075718
DataSet_01_351,SMAD2,1.3806972714630934,-0.8477,-0.8477,103,siRNA,GPL4525,-1 <= m < -0.5,False,True,0.741514360313316,0.737597911227154
DataSet_01_352,SMAD3,1.0935642505262284,-0.72227,-0.72227,183,siRNA,GPL4525,-1 <= m < -0.5,False,True,0.7911227154046997,0.7859007832898173
DataSet_01_353,ZNF24,-2.7227051396738946,-0.52233,-0.52233,5,siRNA,GPL6480,-1 <= m < -0.5,False,False,0.06266318537859007,0.06266318537859007
DataSet_01_354,ELK1,-0.19121880419992102,-1.46354,-1.46354,58,siRNA,GPL4133,-2 <= m < -1,True,True,0.5248041775456919,0.5248041775456919
DataSet_01_355,NFYA,-1.335050524176671,-0.44441,-0.44441,92,siRNA,GPL4133,-0.5 <= m < 0,False,True,0.19321148825065274,0.21409921671018275
DataSet_01_356,ETV4,2.0841412790469667,-1.64145,-1.64145,61,shRNA,GPL4133,-2 <= m < -1,True,False,0.8368146214099217,0.9138381201044387
DataSet_01_357,CDX2,0.9278965823717171,-1.29555,-1.29555,76,siRNA,GPL4133,-2 <= m < -1,True,False,0.6879895561357703,0.7493472584856397
DataSet_01_358,HOXA10,-0.9916864387913747,0.0,0.0,49,siRNA,GPL15226,m >= 0,False,False,0.21279373368146215,0.21279373368146215
DataSet_01_359,PAX3,-2.1374247289509314,-0.23075,-0.23075,112,shRNA,GPL6480,-0.5 <= m < 0,False,True,0.0731070496083551,0.07963446475195822
DataSet_01_360,SOX17,-0.6894638225086794,-1.7728,-1.7728,44,siRNA,GPL10332,-2 <= m < -1,True,True,0.2154046997389034,0.3328981723237598
DataSet_01_361,RUNX2,1.1743788829516792,0.09301,0.09301,123,shRNA,GPL4133,m >= 0,False,True,0.7702349869451697,0.7545691906005222
DataSet_01_363,GRHL2,0.13360034175189225,0.07649,0.07649,9,CRISPRko,GPL4133,m >= 0,False,True,0.4556135770234987,0.4073107049608355
DataSet_01_364,GRHL2,-1.3032551997840929,-0.03762,-0.03762,9,shRNA,GPL4133,-0.5 <= m < 0,False,True,0.08877284595300261,0.10052219321148825
DataSet_02_005,CEBPZ,-2.975881875985271,-0.39931,-0.39931,18,CRISPRedit,-,-0.5 <= m < 0,False,True,0.06135770234986945,0.06135770234986945
DataSet_02_015,HOXB9,-1.1075053982247145,-1.13412,-1.13412,6,CRISPRi,-,-2 <= m < -1,True,False,0.19973890339425587,0.19973890339425587
DataSet_02_016,JUND,-3.093030360332618,-1.25221,-1.25221,103,CRISPRi,-,-2 <= m < -1,True,True,0.018276762402088774,0.024804177545691905
DataSet_02_017,BACH1,1.5757488727365765,0.0,0.0,15,CRISPRi,-,m >= 0,False,True,0.8537859007832899,0.8537859007832899
DataSet_02_018,STAT2,-2.8123245778999424,-1.70754,-1.70754,49,CRISPRi,-,-2 <= m < -1,True,False,0.07571801566579635,0.07571801566579635
DataSet_02_019,NR2F2,-0.7344569586402567,-0.60648,-0.60648,78,CRISPRi,-,-1 <= m < -0.5,False,True,0.3981723237597911,0.4177545691906005
DataSet_02_021,SRF,-1.945496058159834,-0.5929,-0.5929,101,CRISPRi,-,-1 <= m < -0.5,False,True,0.1031331592689295,0.11357702349869452
DataSet_02_022,NFATC1,-3.2174670219021353,-0.85696,-0.85696,117,CRISPRi,-,-1 <= m < -0.5,False,False,0.020887728459530026,0.02349869451697128
DataSet_02_023,STAT1,1.0983647027083951,-1.72967,-1.72967,293,CRISPRi,-,-2 <= m < -1,True,True,0.8955613577023499,0.9151436031331592
DataSet_02_024,NFYB,-2.537048670019278,-0.75754,-0.75754,40,CRISPRi,-,-1 <= m < -0.5,False,True,0.06266318537859007,0.06266318537859007
DataSet_02_025,USF2,2.2293877040169594,-1.99826,-1.99826,111,CRISPRi,-,-2 <= m < -1,True,False,0.8681462140992167,0.8877284595300261
DataSet_02_026,USF1,0.7380326784701146,-1.84996,-1.84996,220,CRISPRi,-,-2 <= m < -1,True,False,0.7702349869451697,0.8120104438642297
DataSet_02_027,ZNF384,0.8674555562708831,-0.62357,-0.62357,25,CRISPRi,-,-1 <= m < -0.5,False,True,0.7989556135770235,0.7989556135770235
DataSet_02_028,GATA2,-1.3825450024729746,-0.38768,-0.38768,96,CRISPRi,-,-0.5 <= m < 0,False,True,0.1174934725848564,0.12663185378590078
DataSet_02_029,KLF2,-1.9395869712201386,-0.60176,-0.60176,65,CRISPRi,-,-1 <= m < -0.5,False,True,0.16579634464751958,0.185378590078329
DataSet_02_030,MEIS2,-1.8240316586096277,-0.73146,-0.73146,9,CRISPRi,-,-1 <= m < -0.5,False,False,0.09921671018276762,0.09921671018276762
DataSet_02_032,NFE2L1,-2.4056738458355555,-1.56069,-1.56069,8,CRISPRi,-,-2 <= m < -1,True,False,0.014360313315926894,0.030026109660574413
DataSet_02_033,TEAD2,0.5756471804967362,-2.60937,-2.60937,6,CRISPRi,-,m < -2,True,False,0.8002610966057441,0.8002610966057441
DataSet_02_034,ERF,-3.112328562683087,-0.8763,-0.8763,18,CRISPRi,-,-1 <= m < -0.5,False,True,0.0391644908616188,0.048302872062663184
